DATE,PN02312FM,PD37976BM,PN02028AM,PD37972BM,PD37974BM,Class
2015-05-01,-0.006078131920444818,-0.0005906124897308018,-0.0021634536610495303,-0.002213169999211395,-0.006075360993785139,0
2015-06-01,-0.005423809673015256,-0.0010124032810177042,-0.0023749984601044716,-0.002130370453508057,-0.0072173921936542484,0
2015-07-01,-0.0043825401047907775,-0.0013604875737973643,-0.0021913071298396147,-0.0020082616604781833,-0.008261418277804466,0
2015-08-01,-0.0031712511360293405,-0.0017031946593890623,-0.0017958730547400492,-0.00206619402531949,-0.008849281155356437,0
2015-09-01,-0.001998171956397954,-0.002092298664603476,-0.001447389475189631,-0.0023457512305595785,-0.008599376522353097,0
2015-10-01,-0.0012798518296399664,-0.0024358917760674004,-0.0013356443559668918,-0.0024596602390642985,-0.007681461368228781,0
2015-11-01,-0.0009575667649279751,-0.0023597827038903674,-0.0013773516590109836,-0.0021122591821969294,-0.006457433634072807,0
2015-12-01,-0.0005198269339672379,-0.0018005840407413487,-0.0014744877287924396,-0.0011702269281252953,-0.004566259801512373,0
2016-01-01,-0.0002153209199295958,-0.0010653294820013315,-0.0016576096830194231,2.504938916736421e-05,-0.0025850569340288843,0
2016-02-01,-0.00017575204057429517,-0.0004561561485854071,-0.0017548906733697578,0.0011736045060013467,-0.000926950544895,0
2016-03-01,0.00018307948812434915,-5.262902057889818e-05,-0.001583657677148409,0.0023120384810830785,0.0004531671254239811,0
2016-04-01,0.0011517176625766012,0.0003430423914103642,-0.0011345767987762656,0.0033297747191705085,0.0013213892553984863,0
2016-05-01,0.002125293021178365,0.0008774180998987191,-0.0005975005491247742,0.003941973718380787,0.0017073873586488375,0
2016-06-01,0.0025196086008740792,0.0013218919661417416,-0.00025393308748178356,0.004022870228498121,0.0017699221987470537,0
2016-07-01,0.0020441939007742604,0.0015932465747612312,-0.0003839626227835069,0.003919500542582277,0.0016459604661749339,0
2016-08-01,0.0010730235757687723,0.0020543473403424883,-0.0007215511984135503,0.004259586132683957,0.0016501495816365619,0
2016-09-01,0.00018908556346097782,0.002631259774021899,-0.0010534826985750811,0.004984277396896886,0.0021933101219859807,0
2016-10-01,-0.000260692668112128,0.003289396940872713,-0.0012923075011492813,0.0058389104185776475,0.0031243354299999027,0
2016-11-01,-0.00021017582820803682,0.003742754467428888,-0.001315045592034103,0.00664000380547769,0.003906458486294895,0
2016-12-01,0.0002220196922007034,0.0038496378923076335,-0.0010978983130840447,0.007092783800847435,0.004299314607841609,0
2017-01-01,0.0012690964762267498,0.0039661670804429505,-0.0006955099514369678,0.006922724106879663,0.004308315890486192,0
2017-02-01,0.002710683998992991,0.004013431067934725,-0.0003582363528487065,0.006190183638470792,0.003725982034906039,0
2017-03-01,0.0041917393673731596,0.003989750204054232,-0.0001782315184568617,0.005150031807779953,0.0027838342706951735,0
2017-04-01,0.005269842724896279,0.0038653424683170456,-0.0002785394444524414,0.004044931192456858,0.0022271345890390037,0
2017-05-01,0.0059450168181385266,0.0037373359799177663,-0.00047112981325359016,0.0034738825472340196,0.002406639369759489,0
2017-06-01,0.006835555130596305,0.003672608792061993,-0.00036441150887078777,0.0038461899848849512,0.0033615164746843007,0
2017-07-01,0.008663346905272817,0.003932091894991885,0.00043356404195815657,0.00512598261510977,0.00517699827754825,0
2017-08-01,0.010828981127758652,0.0042509518118629686,0.0016629067870237435,0.006983240803020152,0.007086289589581796,0
2017-09-01,0.012866081697168852,0.00458751105191979,0.0028567680052011823,0.008698432544456125,0.007580664733196407,0
2017-10-01,0.014688548779977495,0.005079473377331389,0.0037471503184294264,0.009682481542002463,0.006773049633433281,0
2017-11-01,0.015939304414798627,0.0055410856853495005,0.00410926012163948,0.00987222650237829,0.004847607744014049,0
2017-12-01,0.016109605663043425,0.005705675555596201,0.0038518732319552385,0.009185367661447508,0.0018317056556780287,0
2018-01-01,0.014954690111744995,0.005626828487471869,0.0032544892769390543,0.00827638063869518,-0.0012845486630519432,0
2018-02-01,0.012721291695177328,0.005203090478499206,0.0025452536800933956,0.0074618587352528465,-0.0039456231190806434,0
2018-03-01,0.009864428395861324,0.004367487463167841,0.0018056945971665073,0.00690337531070373,-0.006197318175221511,0
2018-04-01,0.007360176867031498,0.00356474363137238,0.001284951420722713,0.006908099182190597,-0.007679718696626203,0
2018-05-01,0.005618207901004979,0.002763485765879814,0.0009842118205831696,0.007090647120398863,-0.00859856671024506,0
2018-06-01,0.004723020914008558,0.002248894346720043,0.001187303193608713,0.007476536532124101,-0.00916156903623655,0
2018-07-01,0.004783028553234203,0.002073544943709038,0.0019577173799234515,0.007881751418977068,-0.00929329192413153,0
2018-08-01,0.005471945914798937,0.002063266945564024,0.0028407147479851957,0.007838960593308464,-0.008882016044538865,0
2018-09-01,0.006220606954855157,0.0018641524407811971,0.0032589696321707606,0.007451358571591626,-0.00792169602542625,0
2018-10-01,0.006205524138389151,0.0013046338019631065,0.0030825577912168,0.006777391582587278,-0.006997623316721047,0
2018-11-01,0.005162406902741168,0.000812054605423107,0.002401432857588759,0.005594915010300738,-0.005865837761322545,0
2018-12-01,0.0037119910236977915,0.00042317529388036235,0.0014663395491023579,0.004190983277316818,-0.004443380320396706,0
2019-01-01,0.0028332999673281734,-6.116211220419387e-05,0.0006001696158612901,0.00289841886193809,-0.0029821168067307724,0
2019-02-01,0.0027935486829573364,-0.0007233490678144605,3.122831471547016e-05,0.002152490448583677,-0.0016362312471649432,0
2019-03-01,0.003079349148119803,-0.0013675792655440944,-0.0002587846961583651,0.002014663321286747,-0.00047602422384773746,0
2019-04-01,0.0034556238574587894,-0.0016344489134771933,-0.000517022723434124,0.002153442268229,0.0003134791826324701,0
2019-05-01,0.0036407665086528596,-0.0018040103731733481,-0.0011497630950589866,0.002091732309693839,0.00013771910312421198,0
2019-06-01,0.002122763322374155,-0.0026210016481860166,-0.003373027711569776,0.0010326818301011897,-0.0019296561820905112,0
2019-07-01,-0.0020298889267760245,-0.004197238232088729,-0.007851797199176502,-0.0015087760941030481,-0.006695401235129239,0
2019-08-01,-0.007622264036074355,-0.006057100727102416,-0.013703528280488264,-0.005165309974590748,-0.013713077304611687,0
2019-09-01,-0.013486298982673617,-0.0076439555530987136,-0.0191243340327798,-0.008761284813401993,-0.021376140298400514,0
2019-10-01,-0.018478610190244993,-0.00888625406076482,-0.02284844558087329,-0.01122481721208235,-0.02801385376300569,0
2019-11-01,-0.02194866361097958,-0.009997944482770471,-0.024267525826670244,-0.011637015813605878,-0.03230288651461244,0
2019-12-01,-0.023124763684045035,-0.010481078779808861,-0.02309118869023674,-0.009772622242786966,-0.03318386802253048,0
2020-01-01,-0.021904356144393233,-0.009822166983338931,-0.019516337027221553,-0.0060869693881535625,-0.03064310709663509,0
2020-02-01,-0.018456178624967734,-0.007521235218600708,-0.014402373957079107,-0.0014086249388185479,-0.025006141563542528,0
2020-03-01,-0.013260519184001396,-0.004263258235446266,-0.009176048438488849,0.002837204035896157,-0.017681234488264863,0
2020-04-01,-0.007875890030559773,-0.0010640933429533206,-0.004796123797018659,0.005817744065245378,-0.010768080496588617,1
2020-05-01,-0.002924979803074379,0.0020254150423602013,-0.0012109208185027143,0.00742490989083322,-0.004674321060976538,1
2020-06-01,0.0019413835188721862,0.005165600186353814,0.00263309365668718,0.008122929532338397,0.0015571167125232321,1
2020-07-01,0.007488678873823318,0.008040854248425156,0.007411419698035715,0.009171019359229149,0.008838235139962514,0
2020-08-01,0.014056113189859332,0.01046522920782511,0.012970764613513097,0.011246239144178993,0.01679817472112255,0
2020-09-01,0.021102149616412547,0.012213470012675032,0.018614789091954798,0.013982195164708777,0.02454177733529672,0
2020-10-01,0.028413000302267122,0.013320407471304918,0.02344567204721315,0.016948295442401395,0.031115176570676084,0
2020-11-01,0.03557541801362696,0.014084373385766291,0.026478210527305812,0.019211637295978967,0.03493045910675896,0
2020-12-01,0.04038913499462282,0.014320892999591273,0.02685111457150935,0.020148739650058367,0.03512894067702543,0
2021-01-01,0.04144127068215653,0.01339966536707582,0.024205834974357465,0.019172044341983607,0.031330904531831294,0
2021-02-01,0.03965045783183285,0.011677587798940792,0.019401322858438874,0.016508449939811598,0.02441190420095296,0
2021-03-01,0.03677812026768912,0.01003673009530015,0.014526716186645139,0.013371821410699702,0.01701892855564413,0
2021-04-01,0.033581298285069394,0.00864001881369525,0.01098573096435107,0.010860009670488502,0.010590996179532297,0
2021-05-01,0.029960197394464316,0.0074608325318434865,0.008934238446281384,0.009368054367294043,0.005784249960907317,0
2021-06-01,0.027103871693022086,0.006488356308452126,0.007752421163826462,0.008798300421974936,0.0026897810366834918,0
2021-07-01,0.025568133524283,0.0058183602043735405,0.0069674767969925,0.008666439339217291,0.0006305629735310347,0
2021-08-01,0.02452528124226383,0.005400476410422961,0.0063615152599014735,0.008602380547301891,-0.0012896652904093031,0
2021-09-01,0.023263066286707712,0.0052555860472454086,0.005591677164872522,0.008398916156678204,-0.00279247484241818,0
2021-10-01,0.021122896474643937,0.00541860519925752,0.00451548382111433,0.00787460796142625,-0.003546505917184639,0
2021-11-01,0.018186432020174337,0.005432521857131611,0.0033657109057081414,0.007082955690655979,-0.00394567481097674,0
2021-12-01,0.014785751015439885,0.004832025174673404,0.0024110942824799864,0.006189634828954738,-0.003861849441956444,0
2022-01-01,0.011169196349404942,0.0037451383401565508,0.00164443077042975,0.005162963809263843,-0.0028175169256936528,0
2022-02-01,0.00749198699696052,0.0022574629230129872,0.0011225470931268688,0.004182451918525842,-0.0011119973522992765,0
2022-03-01,0.004263196501991473,0.0004728471750690133,0.0006349840966288767,0.0033397472841913967,0.00019639518838587833,0
2022-04-01,0.0021692776613626563,-0.0015432007756235322,-2.13191738192009e-05,0.00244124370179577,0.0010658912918453112,0
2022-05-01,0.0012166561385225094,-0.004058838376746365,-0.0008942433286005524,0.001696035590359024,0.0013615262495338953,0
2022-06-01,0.00037011731970792994,-0.006887841130159167,-0.0019866956896708032,0.0013131551725376056,0.0009770880107300428,0
2022-07-01,-0.0012545071589649126,-0.009526341975142572,-0.0033246789751872896,0.0011191381488568908,0.00036163148269174883,0
2022-08-01,-0.003664780475366669,-0.011632910887978909,-0.004824253912682153,0.0009948054223691827,0.0004461469221315184,0
2022-09-01,-0.005911666392943715,-0.013291498115135525,-0.006322881756481102,0.0005954781924852881,0.0005126657731331363,0
2022-10-01,-0.007585162414745383,-0.014619239833019826,-0.0075885380193891905,-0.00015787381584875249,0.0001468666097013127,0
2022-11-01,-0.009174764118434098,-0.01552912806747564,-0.008595088245145988,-0.0012656453197772422,7.876256884742361e-05,0
2022-12-01,-0.009116554869420312,-0.012871466226514805,-0.008774521859277407,-0.004392454572434978,0.0017248785114736265,1
2023-01-01,-0.008436247157513677,-0.011085583053001002,-0.00840469938400723,-0.00504464092030954,0.002524844126802428,1
2023-02-01,-0.008189686684930919,-0.010680565656078223,-0.008348748286396201,-0.00507506961990245,0.002692457978032081,1
2023-03-01,-0.008095718834216115,-0.010548978540891873,-0.00836665444416429,-0.005057520326942289,0.0027766555697201767,1
2023-04-01,-0.008084491354891199,-0.010431352736603117,-0.008396927267104282,-0.005071337528834263,0.0028694052367450595,1
2023-05-01,-0.008097861368616677,-0.01028061928793722,-0.008423276617454789,-0.005125621599808561,0.0030035091935172176,1
2023-06-01,-0.00808453119419994,-0.010073192589353575,-0.008437117242857894,-0.005223262298674314,0.0031812081582192064,1
2023-07-01,-0.008052024611099995,-0.009816610840502449,-0.008433842455031204,-0.005364910041438797,0.0033633907867454127,1
2023-08-01,-0.008009050789544503,-0.009514865263306582,-0.008415253695975622,-0.005548762377822314,0.003553564423128819,1
2023-09-01,-0.007960883367076121,-0.009157192442055262,-0.008385807199825734,-0.005757665959603919,0.003775072300333804,1
2023-10-01,-0.007894588959743487,-0.00873849285350925,-0.008349674306493249,-0.005971774280859599,0.003995484169420749,1
