"DATE","PN01755AM","PN01756AM","PN01757AM","PN01758AM","PN01759AM","PN01760AM","PN01761AM","PN01762AM","PN01763AM","PN01764AM","PN01765AM","PN01766AM","PN01767AM","PN01768AM","PN01769AM","PN01770AM","PN01771AM","PN01772AM","PN01773AM","PN38081AM","PN14206AM","PN01774AM"
Mar13,129.047771061562,123.833688577607,138.084814723197,52.5298829578848,112.820424060018,102.923204428218,167.346992034277,119.163764292614,112.090770194767,121.683465382231,140.963078738155,173.243900229514,148.563627858157,145.956384910816,146.750160715387,136.712199218547,114.752553241749,144.186791302536,140.466911604369,139.949192536639,160.950098452245,147.483537084588
Abr13,156.922073417487,171.445598700385,131.748159877792,56.7806384745003,110.65586813777,101.084991290641,163.384290204471,124.304847684528,107.412157446281,130.34931417982,136.876582644184,199.681485366821,149.540702237761,149.577919477824,148.130308568708,141.78263386766,119.403454980983,149.400025948083,140.407506005924,140.272301718753,155.220812497369,159.107236274765
May13,185.662614340804,212.366425451678,139.376028418942,141.029543283329,116.313959728255,106.227523924741,171.882420374668,138.262690263779,166.252545411331,128.330690500314,141.053611888247,175.403852303215,146.67640057173,144.421749674405,155.968179492677,144.514999763222,141.848660402418,145.422564443479,141.042699575351,140.639039061881,163.921786543888,161.128113977569
Jun13,174.503189409621,195.667709659382,137.818300277973,170.549592978432,122.342969405331,114.195165893604,167.231646529321,140.320506518248,186.82689438482,123.721550304669,136.913898033499,169.89750420533,153.726422654279,142.930404806126,144.326637974841,144.11929695215,147.005433999961,143.13691785762,143.510038440247,141.653414673841,161.378819723591,155.727053852851
Jul13,137.776133847507,134.270543915364,143.851623476433,88.8239146545757,120.673857602251,112.598013251063,165.166320538979,131.742543151315,134.654501644301,130.757183803186,140.44324363259,208.043262709699,158.539643511575,151.92959332155,147.981124813129,145.808779566297,126.150028375987,152.500196458149,143.107986071009,142.553574695536,160.822655023993,162.193386695183
Ago13,111.581252363213,99.1157404558128,133.188005660986,60.7156158071618,124.504897756685,115.758328365568,172.693390631939,126.434875490658,113.100446442355,131.154141829738,139.947093919042,200.945379593231,162.330402123276,151.244594218236,150.131976345158,143.650211792264,117.664591608271,152.495159071017,144.276380339072,143.631468283443,169.253608471127,154.022602948743
Sep13,105.833867202755,90.1461240995854,133.025149980172,61.3380973677179,115.09280802318,106.510648477295,162.374851147553,129.230501665217,113.722394643621,134.742594595616,136.237907468953,188.266944945506,163.089193130934,155.440144204006,151.563875274897,143.465237845224,111.117972162258,154.475552686732,143.447244679524,143.610537029868,155.863879180517,155.662933631545
Oct13,114.024913443971,100.666271528581,137.179740337808,63.2745623275713,117.683701328563,110.673326435865,156.306305350647,134.436192629465,117.869307850044,140.312270358485,142.402927569124,223.695488867509,161.400465079899,153.741598883939,165.143169326413,147.437731811335,115.271073642363,158.386571732172,145.008877156474,144.24416739169,154.528241116558,161.912124842139
Nov13,120.456361123853,110.009911495924,138.563419969772,192.310725507511,118.963750305586,110.368843297347,166.316099016985,142.792956173725,168.217183823153,133.649749932965,139.889206265436,208.260032530239,149.917687619391,153.32303258934,155.200962393242,147.360542003598,129.855206094394,153.318982561008,147.00542133355,145.153847723183,170.655771979365,160.512754998686
Dic13,120.952637055449,109.030911097877,141.615809300757,191.190454118676,125.148960298008,117.026877131855,169.896179515892,140.849476813226,173.376603397862,129.234356301231,144.647244228359,266.082375658707,165.851715421371,170.192460488902,153.290591877048,158.708386447396,134.315993497623,167.011033377342,145.71648560251,145.910261364178,194.369117356362,165.276490177112
Ene14,115.94475941536,104.987742907824,134.936384711749,84.8781689974087,109.276826539725,99.9818932722986,160.484336241576,128.845333335983,129.672343029711,128.552311311835,146.328796447542,154.446722692449,139.048306950315,147.152711812924,149.227006256576,136.074263712718,113.613099985007,143.719561673065,145.304992733964,146.008966556675,150.058394723482,155.63263497512
Feb14,112.198493631224,99.8508258029056,133.600664296573,68.3597437235683,108.627729585673,99.5511584585641,158.632571197536,120.412865542508,112.021856123797,123.397915621713,136.799008611327,167.978743426959,151.057808909739,147.985738490364,143.156235333146,135.797371695595,108.873038580384,144.961836704835,147.020255008332,146.013911114935,148.401356696219,145.023267196773
